Permalink,full_text,text,tokenized_text,nouns,nouns_adj,gensim_topics_14,gensim_topics_8,nouns_cv,nouns_adj_cv,sklearn_topics
1458640287650048,"Judy Kettenton I dont know about bruce Jenner but she has a very punchable face. Not that I would punch women, but a face like that is just a magnet for a fist",judy kettenton dont know bruce jenner punchable face would punch women face like magnet fist,"['judy', 'kettenton', 'dont', 'know', 'bruce', 'jenner', 'punchable', 'face', 'would', 'punch', 'women', 'face', 'like', 'magnet', 'fist']","['judy', 'kettenton', 'dont', 'bruce', 'jenner', 'face', 'women', 'magnet', 'fist']","['judy', 'kettenton', 'dont', 'bruce', 'jenner', 'punchable', 'face', 'women', 'magnet', 'fist']",11,6,judy kettenton dont bruce jenner face women magnet fist,judy kettenton dont bruce jenner punchable face women magnet fist,3
1458640287650048,This is pathetic,pathetic,['pathetic'],[],['pathetic'],0,0,,pathetic,1
1458640287650048,Michigan needs to file a class action suit against this bitch just like Massachusetts did against Charlie Baker.,michigan needs file class action suit bitch like massachusetts charlie baker,"['michigan', 'needs', 'file', 'class', 'action', 'suit', 'bitch', 'like', 'massachusetts', 'charlie', 'baker']","['class', 'action', 'suit', 'bitch', 'massachusetts', 'baker']","['michigan', 'file', 'class', 'action', 'suit', 'bitch', 'massachusetts', 'baker']",0,0,class action suit bitch massachusetts baker,michigan file class action suit bitch massachusetts baker,3
1458640287650048,"People in Michigan, why yall putting up with her shit? Vote her the fk out!",people michigan yall putting shit vote fk,"['people', 'michigan', 'yall', 'putting', 'shit', 'vote', 'fk']","['people', 'vote', 'fk']","['people', 'yall', 'shit', 'vote', 'fk']",9,5,people vote fk,people yall shit vote fk,4
1458640287650048,Allison Albonetti Allison because they are stupid dumbass democrats who voted for her. They are genetic mutants,allison albonetti allison stupid dumbass democrats voted genetic mutants,"['allison', 'albonetti', 'allison', 'stupid', 'dumbass', 'democrats', 'voted', 'genetic', 'mutants']","['allison', 'albonetti', 'dumbass', 'democrats', 'mutants']","['allison', 'albonetti', 'stupid', 'dumbass', 'democrats', 'genetic', 'mutants']",10,2,allison albonetti dumbass democrats mutants,allison albonetti stupid dumbass democrats genetic mutants,0
1458640287650048,Many of them are homeless because she didnt repair the Dams in the state before the covid fiasco in her state. Remember she runs the state that let Flint drink poison water for decades.,many homeless didnt repair dams state covid fiasco state remember runs state let flint drink poison water decades,"['many', 'homeless', 'didnt', 'repair', 'dams', 'state', 'covid', 'fiasco', 'state', 'remember', 'runs', 'state', 'let', 'flint', 'drink', 'poison', 'water', 'decades']","['didnt', 'repair', 'state', 'covid', 'fiasco', 'state', 'remember', 'runs', 'state', 'poison', 'water', 'decades']","['many', 'homeless', 'didnt', 'repair', 'dams', 'state', 'covid', 'fiasco', 'state', 'remember', 'runs', 'state', 'flint', 'poison', 'water', 'decades']",3,3,didnt repair state covid fiasco state remember runs state poison water decades,many homeless didnt repair dams state covid fiasco state remember runs state flint poison water decades,4
1458640287650048,She is a complete ass! How stupid do the people of Michigan have to be to vote for half-whit,complete ass stupid people michigan vote half whit,"['complete', 'ass', 'stupid', 'people', 'michigan', 'vote', 'half', 'whit']","['ass', 'people', 'half', 'whit']","['complete', 'ass', 'stupid', 'people', 'vote', 'half', 'whit']",5,1,ass people half whit,complete ass stupid people vote half whit,4
1458640287650048,Fucking commies,fucking commies,"['fucking', 'commies']",['commies'],['commies'],0,1,commies,commies,1
1458640287650048,"I saw this and instantly liked.  I don't even care what it's about.  Anyone who says ""fuckin commies"" is a friend in my book ",saw instantly liked even care anyone says fuckin commies friend book,"['saw', 'instantly', 'liked', 'even', 'care', 'anyone', 'says', 'fuckin', 'commies', 'friend', 'book']","['saw', 'anyone', 'commies', 'book']","['saw', 'anyone', 'fuckin', 'commies', 'book']",9,2,saw anyone commies book,saw anyone fuckin commies book,2
1458640287650048,Joey Luder right on man. I just get tired of politicians trying to step on honorable Americans.,joey luder right man get tired politicians trying step honorable americans,"['joey', 'luder', 'right', 'man', 'get', 'tired', 'politicians', 'trying', 'step', 'honorable', 'americans']","['joey', 'luder', 'right', 'man', 'politicians', 'step', 'americans']","['joey', 'luder', 'right', 'man', 'tired', 'politicians', 'step', 'honorable', 'americans']",5,6,joey luder right man politicians step americans,joey luder right man tired politicians step honorable americans,1
1458640287650048,Moron!,moron,['moron'],['moron'],['moron'],9,0,moron,moron,3
1458640287650048,The people will rebel,people rebel,"['people', 'rebel']",['people'],['people'],9,5,people,people,4
1458640287650048,Ugh she's a tyrant ,ugh tyrant,"['ugh', 'tyrant']",['tyrant'],"['ugh', 'tyrant']",0,0,tyrant,ugh tyrant,1
1458640287650048,She is crazy. All states are opening up,crazy states opening,"['crazy', 'states', 'opening']",['states'],"['crazy', 'states']",2,2,states,crazy states,0
1458640287650048,All states are opening up because the people are telling them we are opening up.,states opening people telling opening,"['states', 'opening', 'people', 'telling', 'opening']","['states', 'people', 'opening']","['states', 'people', 'opening']",2,2,states people opening,states people opening,2
1458640287650048,"Marilyn Grainger not MN. Gov ""let "" churches open at 25%  when restaurants open for outside only have to have a name on file for each customer,  so state can track customers ""incase "" there's a mass break out. Lot of Don Johnsons paying with cash is wh… See More",marilyn grainger mn gov let churches open restaurants open outside name file customer state track customers incase mass break lot johnsons paying cash wh see,"['marilyn', 'grainger', 'mn', 'gov', 'let', 'churches', 'open', 'restaurants', 'open', 'outside', 'name', 'file', 'customer', 'state', 'track', 'customers', 'incase', 'mass', 'break', 'lot', 'johnsons', 'paying', 'cash', 'wh', 'see']","['marilyn', 'grainger', 'mn', 'gov', 'let', 'churches', 'restaurants', 'name', 'file', 'customer', 'state', 'track', 'customers', 'break', 'lot', 'johnsons', 'cash', 'wh']","['marilyn', 'grainger', 'mn', 'gov', 'let', 'churches', 'open', 'restaurants', 'open', 'name', 'file', 'customer', 'state', 'track', 'customers', 'mass', 'break', 'lot', 'johnsons', 'cash', 'wh']",6,4,marilyn grainger mn gov let churches restaurants name file customer state track customers break lot johnsons cash wh,marilyn grainger mn gov let churches open restaurants open name file customer state track customers mass break lot johnsons cash wh,4
1458640287650048,It must be wonderful to live in Michigan these days. I would move like yesterday.,must wonderful live michigan days would move like yesterday,"['must', 'wonderful', 'live', 'michigan', 'days', 'would', 'move', 'like', 'yesterday']","['michigan', 'days', 'yesterday']","['live', 'michigan', 'days', 'yesterday']",2,0,michigan days yesterday,live michigan days yesterday,4
1458640287650048,Randall Sanchez how many people are running out of NY City right now,randall sanchez many people running ny city right,"['randall', 'sanchez', 'many', 'people', 'running', 'ny', 'city', 'right']","['randall', 'people', 'city', 'right']","['randall', 'many', 'people', 'ny', 'city', 'right']",5,3,randall people city right,randall many people ny city right,4
1458640287650048,Lisa Williams I don’t know but If lived there I would have moved from the first week. It not the people it’s y’all government ,lisa williams know lived would moved first week people government,"['lisa', 'williams', 'know', 'lived', 'would', 'moved', 'first', 'week', 'people', 'government']","['williams', 'week', 'people', 'government']","['lisa', 'williams', 'week', 'people', 'government']",2,0,williams week people government,lisa williams week people government,2
1458640287650048,She almost makes crazy Nancy seem normal!! ,almost makes crazy nancy seem normal,"['almost', 'makes', 'crazy', 'nancy', 'seem', 'normal']",['nancy'],"['crazy', 'nancy', 'normal']",9,0,nancy,crazy nancy normal,4
1458640287650048,"How,much of this tryanical abuse of power are Michigan citizens going to put up with ?",much tryanical abuse power michigan citizens going put,"['much', 'tryanical', 'abuse', 'power', 'michigan', 'citizens', 'going', 'put']","['abuse', 'power', 'michigan']","['much', 'tryanical', 'abuse', 'power', 'michigan']",5,5,abuse power michigan,much tryanical abuse power michigan,4
1458640287650048,Stop voting SOCIALIST DEMOCRAT COMRADES TO CONTROL YOUR LIVES,stop voting socialist democrat comrades control lives,"['stop', 'voting', 'socialist', 'democrat', 'comrades', 'control', 'lives']","['voting', 'democrat', 'comrades', 'control']","['voting', 'socialist', 'democrat', 'comrades', 'control']",11,0,voting democrat comrades control,voting socialist democrat comrades control,1
1458640287650048,This should certainly help her win the VP nomination!  She takes orders well!,certainly help win vp nomination takes orders well,"['certainly', 'help', 'win', 'vp', 'nomination', 'takes', 'orders', 'well']","['help', 'nomination', 'orders']","['help', 'vp', 'nomination', 'orders']",0,2,help nomination orders,help vp nomination orders,4
1458640287650048,Evil!,evil,['evil'],['evil'],['evil'],6,6,evil,evil,4
1458640287650048,"Hey, here’s a nifty new idea.  Continue the shutdown until YOUR state is economically DEVASTATED!!!!   What a great idea!",hey nifty new idea continue shutdown state economically devastated great idea,"['hey', 'nifty', 'new', 'idea', 'continue', 'shutdown', 'state', 'economically', 'devastated', 'great', 'idea']","['hey', 'idea', 'state', 'idea']","['hey', 'new', 'idea', 'shutdown', 'state', 'great', 'idea']",8,3,hey idea state idea,hey new idea shutdown state great idea,0
1458640287650048,Max Farmer I thought they already were? ,max farmer thought already,"['max', 'farmer', 'thought', 'already']",['max'],['max'],11,1,max,max,2
1458640287650048,Anybody that doesn’t stand up for the constitution needs to be fired and relieved other job go matter what position and two cops judges governors you need to be removed from your job ,anybody stand constitution needs fired relieved job go matter position two cops judges governors need removed job,"['anybody', 'stand', 'constitution', 'needs', 'fired', 'relieved', 'job', 'go', 'matter', 'position', 'two', 'cops', 'judges', 'governors', 'need', 'removed', 'job']","['anybody', 'constitution', 'needs', 'job', 'position', 'cops', 'judges', 'governors', 'job']","['anybody', 'constitution', 'needs', 'relieved', 'job', 'matter', 'position', 'cops', 'judges', 'governors', 'job']",3,2,anybody constitution needs job position cops judges governors job,anybody constitution needs relieved job matter position cops judges governors job,1
1458640287650048,They swore an oathTo the constitution,swore oathto constitution,"['swore', 'oathto', 'constitution']",['constitution'],"['oathto', 'constitution']",12,4,constitution,oathto constitution,3
1458640287650048,THIS IS POLITICAL!!! GO LIVE AND ENJOY!!! They need to tell the truth!!!,political go live enjoy need tell truth,"['political', 'go', 'live', 'enjoy', 'need', 'tell', 'truth']",['truth'],"['political', 'live', 'truth']",9,6,truth,political live truth,2
1458640287650048,Well when are the people of MI going to vote her out wow feel for all the small businesses !,well people mi going vote wow feel small businesses,"['well', 'people', 'mi', 'going', 'vote', 'wow', 'feel', 'small', 'businesses']","['people', 'vote', 'businesses']","['people', 'vote', 'small', 'businesses']",9,5,people vote businesses,people vote small businesses,4
1458640287650048,It's all about the power of a would be queen...time for her peasants to rebel,power would queen time peasants rebel,"['power', 'would', 'queen', 'time', 'peasants', 'rebel']","['power', 'time', 'peasants']","['power', 'time', 'peasants']",5,5,power time peasants,power time peasants,4
1458640287650048,Time you folks remove her,time folks remove,"['time', 'folks', 'remove']","['time', 'folks']","['time', 'folks']",11,0,time folks,time folks,0
1458640287650048,Ernie J Samson Sr absolutely!!,ernie j samson sr absolutely,"['ernie', 'j', 'samson', 'sr', 'absolutely']","['j', 'samson', 'sr']","['j', 'samson', 'sr']",2,1,j samson sr,j samson sr,1
1458640287650048,Why the extension of time ,extension time,"['extension', 'time']","['extension', 'time']","['extension', 'time']",10,1,extension time,extension time,4
1458640287650048,Abusing her position... Power trip Stand up people or be controlled!,abusing position power trip stand people controlled,"['abusing', 'position', 'power', 'trip', 'stand', 'people', 'controlled']","['position', 'power', 'trip', 'people']","['position', 'power', 'trip', 'people']",5,5,position power trip people,position power trip people,1
1458640287650048,Sad for the people who live there. Let's hope they remember in November.,sad people live let hope remember november,"['sad', 'people', 'live', 'let', 'hope', 'remember', 'november']",['people'],"['sad', 'people', 'november']",9,5,people,sad people november,4
1458640287650048,Ignore it! Get back to work people in Michigan! They cant put all of ya'll in jail!,ignore get back work people michigan cant put ya jail,"['ignore', 'get', 'back', 'work', 'people', 'michigan', 'cant', 'put', 'ya', 'jail']","['ignore', 'work', 'people', 'put', 'ya', 'jail']","['ignore', 'work', 'people', 'cant', 'put', 'ya', 'jail']",2,4,ignore work people put ya jail,ignore work people cant put ya jail,4
1458640287650048,"Covid Socialism Experiment.....being told what to do, when to do it, and where to do it.",covid socialism experiment told,"['covid', 'socialism', 'experiment', 'told']","['socialism', 'experiment']","['covid', 'socialism', 'experiment']",5,5,socialism experiment,covid socialism experiment,1
